"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","SexDE"
"4546","331883","0","1002","38.52","HEAD/NECK VV LIG&STRIP","3852","0","1","1","1999-1-21T12:44:15","0"
"4515","331852","0","971","38.12","HEAD/NK ENDARTERECT NEC","3812","0","1","1","1999-1-21T12:44:10","0"
"6863","334200","0","3319","95.47","HEARING EXAMINATION NOS","9547","0","1","1","1999-1-21T12:50:02","0"
"4465","331802","0","921","37.32","HEART ANEURYSM EXCISION","3732","0","1","1","1999-1-21T12:44:02","0"
"7063","334400","0","3519","99.62","HEART COUNTERSHOCK NEC","9962","0","1","1","1999-1-21T12:50:33","0"
"4466","331803","0","922","37.33","HEART LES EXC/DESTR NEC","3733","0","1","1","1999-1-21T12:44:02","0"
"4428","331765","0","884","35.95","HEART REPAIR REVISION","3595","0","1","1","1999-1-21T12:42:06","0"
"4449","331786","0","905","36.3","HEART REVASC NEC","363","1","1","1","1996-11-18T17:34:04","0"
"7090","408262","0","3546","36.39","HEART REVASC-NEC","3639","0","1","1","1998-11-9T10:14:22","0"
"4416","331753","0","872","35.70","HEART SEPTA REP NEC&NOS","3570","0","1","1","1999-1-21T12:42:04","0"
"4469","331806","0","925","37.5","HEART TRANSPLANTATION","375","0","1","1","1999-1-21T12:44:03","0"
"4451","331788","0","907","36.99","HEART VESSEL OPS NEC","3699","0","1","1","1999-1-21T12:44:00","0"
"4338","331675","0","794","33.6","HEART-LUNG TRANSPLANT","336","0","1","1","1999-1-21T12:41:53","0"
"4265","331602","0","721","30.1","HEMILARYNGECTOMY","301","0","1","1","1999-1-21T12:41:42","0"
"3566","330903","0","22","01.52","HEMISPHERECTOMY","0152","0","1","1","1999-1-21T12:39:55","0"
"4619","331956","0","1075","39.95","HEMODIALYSIS","3995","0","1","1","1999-1-21T12:44:26","0"
"4241","331578","0","697","28.7","HEMOR CONTROL POST T&A","287","0","1","1","1999-1-21T12:41:39","0"
"4622","331959","0","1078","39.98","HEMORRHAGE CONTROL NOS","3998","0","1","1","1999-1-21T12:44:26","0"
"4920","332257","0","1376","49.43","HEMORRHOID CAUT","4943","0","1","1","1999-1-21T12:45:11","0"
"4921","332258","0","1377","49.44","HEMORRHOID CRYOTHERAPY","4944","0","1","1","1999-1-21T12:45:11","0"
"4919","332256","0","1375","49.42","HEMORRHOID INJECTION","4942","0","1","1","1999-1-21T12:45:10","0"
"4922","332259","0","1378","49.45","HEMORRHOID LIGATION","4945","0","1","1","1999-1-21T12:45:11","0"
"4925","332262","0","1381","49.49","HEMORRHOID PROCEDURE NEC","4949","0","1","1","1999-1-21T12:45:11","0"
"4918","332255","0","1374","49.41","HEMORRHOID REDUCTION","4941","0","1","1","1999-1-21T12:45:10","0"
"4980","332317","0","1436","51.37","HEPATIC DUCT-GI ANAST","5137","0","1","1","1999-1-21T12:45:20","0"
"4944","332281","0","1400","50.19","HEPATIC DXTIC PX NEC","5019","0","1","1","1999-1-21T12:45:15","0"
"4957","332294","0","1413","50.94","HEPATIC INJECTION NEC","5094","0","1","1","1999-1-21T12:45:17","0"
"4948","332285","0","1404","50.3","HEPATIC LOBECTOMY","503","0","1","1","1999-1-21T12:45:16","0"
"4941","332278","0","1397","50.0","HEPATOTOMY","500","0","1","1","1999-1-21T12:45:14","0"
"6303","333640","0","2759","86.65","HETEROGRAFT TO SKIN","8665","0","1","1","1999-1-21T12:48:38","0"
"5550","332887","0","2006","72.39","HIGH FORCEPS OP NEC","7239","0","1","1","1999-1-21T12:46:45","0"
"5549","332886","0","2005","72.31","HIGH FORCEPS/EPISIOTOMY","7231","0","1","1","1999-1-21T12:46:45","0"
"4745","332082","0","1201","44.31","HIGH GASTRIC BYPASS","4431","0","1","1","1999-1-21T12:44:45","0"
"4734","332071","0","1190","44.02","HIGHLY SELECT VAGOTOMY","4402","0","1","1","1999-1-21T12:44:43","0"
"6206","333543","0","2662","84.19","HINDQUARTER AMPUTATION","8419","0","1","1","1999-1-21T12:48:23","0"
"5959","333296","0","2415","80.25","HIP ARTHROSCOPY","8025","0","1","1","1999-1-21T12:47:46","0"
"5969","333306","0","2425","80.35","HIP JOINT BIOPSY","8035","0","1","1","1999-1-21T12:47:47","0"
"6056","333393","0","2512","81.53","HIP REPLACEMENT REVISION","8153","0","1","1","1999-1-21T12:48:00","0"
"5979","333316","0","2435","80.45","HIP STRUCTURE DIVISION","8045","0","1","1","1999-1-21T12:47:49","0"
"5994","333331","0","2450","80.75","HIP SYNOVECTOMY","8075","0","1","1","1999-1-21T12:47:51","0"
"4536","331873","0","992","38.42","HN VESSEL RESECT W REPL","3842","0","1","1","1999-1-21T12:44:14","0"
"6067","333404","0","2523","81.79","HND/FINGER/WRIST REP NEC","8179","0","1","1","1999-1-21T12:48:02","0"
"6304","333641","0","2760","86.66","HOMOGRAFT TO SKIN","8666","0","1","1","1999-1-21T12:48:38","0"
"4447","331784","0","903","36.19","HRT REVASC BYP ANAST NEC","3619","0","1","1","1999-1-21T12:42:09","0"
"4463","331800","0","919","37.29","HRT/PERICAR DXTIC PX NEC","3729","0","1","1","1999-1-21T12:44:02","0"
"5690","333027","0","2146","77.42","HUMERUS BIOPSY","7742","0","1","1","1999-1-21T12:47:05","0"
"5680","333017","0","2136","77.32","HUMERUS DIVISION NEC","7732","0","1","1","1999-1-21T12:47:04","0"
"5925","333262","0","2381","79.91","HUMERUS INJURY OP NOS","7991","0","1","1","1999-1-21T12:47:41","0"
"5650","332987","0","2106","77.02","HUMERUS SEQUESTRECTOMY","7702","0","1","1","1999-1-21T12:47:00","0"
"5670","333007","0","2126","77.22","HUMERUS WEDGE OSTEOTOMY","7722","0","1","1","1999-1-21T12:47:03","0"
"5506","332843","0","1962","70.31","HYMENECTOMY","7031","0","1","1","1999-1-21T12:46:39","0"
"5520","332857","0","1976","70.76","HYMENORRHAPHY","7076","0","1","1","1999-1-21T12:46:41","0"
"5497","332834","0","1953","70.11","HYMENOTOMY","7011","0","1","1","1999-1-21T12:46:37","0"
"6778","334115","0","3234","93.95","HYPERBARIC OXYGENATION","9395","0","1","1","1999-1-21T12:49:49","0"
"6801","334138","0","3257","94.32","HYPNOTHERAPY","9432","0","1","1","1999-1-21T12:49:52","0"
"3646","330983","0","102","04.71","HYPOGLOSSAL-FACIAL ANAST","0471","0","1","1","1999-1-21T12:40:07","0"
"5230","332567","0","1686","58.45","HYPOSPAD/EPISPADIAS REP","5845","0","1","1","1999-1-21T12:45:57","0"
"7072","334409","0","3528","99.81","HYPOTHERMIA","9981","0","1","1","1999-1-21T12:50:34","0"
"4608","331945","0","1064","39.62","HYPOTHERMIA W OPN HRT OP","3962","0","1","1","1999-1-21T12:44:24","0"
"5469","332806","0","1925","68.9","HYSTERECTOMY NEC & NOS","689","0","1","1","1999-1-21T12:46:33","0"
"5452","332789","0","1908","68.12","HYSTEROSCOPY","6812","0","1","1","1999-1-21T12:46:31","0"
"5450","332787","0","1906","68.0","HYSTEROTOMY","680","0","1","1","1999-1-21T12:46:30","0"
"5582","332919","0","2038","74.91","HYSTEROTOMY TO TERM PREG","7491","0","1","1","1999-1-21T12:46:50","0"
"3555","330892","0","11","01.21","I&D OF CRANIAL SINUS","0121","0","1","1","1999-1-21T12:39:53","0"
"6086","333423","0","2542","82.04","I&D PALMAR/THENAR SPACE","8204","0","1","1","1999-1-21T12:48:05","0"
"4424","331761","0","880","35.91","I/A TRANSPOS VEN RETURN","3591","0","1","1","1999-1-21T12:42:06","0"
"4525","331862","0","981","38.31","IC VESSEL RESECT W ANAST","3831","0","1","1","1999-1-21T12:44:11","0"
"4535","331872","0","991","38.41","IC VESSEL RESECT W REPL","3841","0","1","1","1999-1-21T12:44:13","0"
"4545","331882","0","1001","38.51","IC VV LIG&STRIP","3851","0","1","1","1999-1-21T12:44:15","0"
"3925","331262","0","381","13.11","ICCE TEMPORAL INF ROUTE","1311","0","1","1","1999-1-21T12:40:50","0"
"4070","331407","0","526","20.61","IE FENESTRATION (INIT)","2061","0","1","1","1999-1-21T12:41:12","0"
"5151","332488","0","1607","56.35","ILEAL CONDUIT ENDOSCOPY","5635","0","1","1","1999-1-21T12:45:46","0"
"6377","333714","0","2833","87.78","ILEAL CONDUITOGRAM","8778","0","1","1","1999-1-21T12:48:49","0"
"4823","332160","0","1279","46.20","ILEOSTOMY NOS","4620","0","1","1","1999-1-21T12:44:56","0"
"6752","334089","0","3208","93.59","IMMOB/PRESS/WND ATTN NEC","9359","0","1","1","1999-1-21T12:49:45","0"
"6897","334234","0","3353","96.38","IMPACTED FECES REMOVAL","9638","0","1","1","1999-1-21T12:50:07","0"
"6448","333785","0","2904","88.68","IMPEDANCE PHLEBOGRAM","8868","0","1","1","1999-1-21T12:48:59","0"
"4499","331836","0","955","37.96","IMPL AICD GENERATOR","3796","0","1","1","1999-1-21T12:44:08","0"
"4498","331835","0","954","37.95","IMPL AICD LEAD(S) ONLY","3795","0","1","1","1999-1-21T12:44:07","0"
"6221","333558","0","2677","84.44","IMPL ARM PROSTHESIS","8444","0","1","1","1999-1-21T12:48:26","0"
"4374","331711","0","830","34.85","IMPL DIAPHRAGMATIC PACER","3485","0","1","1","1999-1-21T12:41:58","0"
"5213","332550","0","1669","57.96","IMPL ELECTR BLADDER STIM","5796","0","1","1","1999-1-21T12:45:55","0"
"5174","332511","0","1630","56.92","IMPL ELECTR URET STIM","5692","0","1","1","1999-1-21T12:45:49","0"
"4474","331811","0","930","37.65","IMPL EXT PULSATILE HAS","3765","0","1","1","1999-1-21T12:44:04","0"
"4471","331808","0","927","37.62","IMPL HRT ASSIST SYST NEC","3762","0","1","1","1999-1-21T12:44:03","0"
"3593","330930","0","49","02.93","IMPL IC NEUROSTIMULATOR","0293","0","1","1","1999-1-21T12:39:59","0"
"4475","331812","0","931","37.66","IMPL IMPL PULSATILE HAS","3766","0","1","1","1999-1-21T12:44:04","0"
"6225","333562","0","2681","84.48","IMPL LEG PROSTHESIS","8448","0","1","1","1999-1-21T12:48:26","0"
"5141","332478","0","1597","55.97","IMPL OR REPL MECH KIDNEY","5597","0","1","1","1999-1-21T12:45:44","0"
"3657","330994","0","113","04.92","IMPL PERIPH NEUROSTIM","0492","0","1","1","1999-1-21T12:40:09","0"
"6217","333554","0","2673","84.40","IMPL/FIT PROSTH LIMB NOS","8440","0","1","1","1999-1-21T12:48:25","0"
"4497","331834","0","953","37.94","IMPL/REPL AICD TOT SYST","3794","0","1","1","1999-1-21T12:44:07","0"
"5430","332767","0","1886","66.93","IMPL/REPL FALL PROSTH","6693","0","1","1","1999-1-21T12:46:28","0"
"5238","332575","0","1694","58.93","IMPLANTATION OF AUS","5893","0","1","1","1999-1-21T12:45:58","0"
"3941","331278","0","397","13.8","IMPLANTED LENS REMOVAL","138","0","1","1","1999-1-21T12:40:53","0"
"5531","332868","0","1987","71.22","INC BARTHOLIN'S GLAND","7122","0","1","1","1999-1-21T12:46:42","0"
"3560","330897","0","16","01.31","INC CEREBRAL MENINGES","0131","0","1","1","1999-1-21T12:39:54","0"
"5574","332911","0","2030","73.93","INC CERVIX TO ASSIST DEL","7393","0","1","1","1999-1-21T12:46:48","0"
"5459","332796","0","1915","68.22","INC CONG UTERINE SEPTUM","6822","0","1","1","1999-1-21T12:46:32","0"
"5067","332404","0","1523","53.61","INC HERNIA REPAIR-GRAFT","5361","0","1","1","1999-1-21T12:45:33","0"
"4275","331612","0","731","31.3","INC LARYNX/TRACHEA NEC","313","0","1","1","1999-1-21T12:41:44","0"
"4624","331961","0","1080","40.0","INC LYMPHATIC STRUCTURE","400","0","1","1","1999-1-21T12:44:26","0"
"4985","332322","0","1441","51.49","INC OBSTR BILE DUCT NEC","5149","0","1","1","1999-1-21T12:45:21","0"
"4906","332243","0","1362","49.01","INC PERIANAL ABSCESS","4901","0","1","1","1999-1-21T12:45:08","0"
"4902","332239","0","1358","48.91","INC RECTAL STRICTURE","4891","0","1","1","1999-1-21T12:45:08","0"
"4187","331524","0","643","26.0","INC SALIVARY GLAND/DUCT","260","0","1","1","1999-1-21T12:41:31","0"
"6087","333424","0","2543","82.09","INC SOFT TISSUE HAND NEC","8209","0","1","1","1999-1-21T12:48:05","0"
"3677","331014","0","133","06.09","INC THYROID FIELD NEC","0609","0","1","1","1999-1-21T12:40:12","0"
"5527","332864","0","1983","71.09","INC VULVA/PERINEUM NEC","7109","0","1","1","1999-1-21T12:46:42","0"
"6280","333617","0","2736","86.05","INC W RMVL FB SKIN/SUBCU","8605","0","1","1","1999-1-21T12:48:34","0"
"4074","331411","0","530","20.79","INC/EXC/DESTR IE NEC","2079","0","1","1","1999-1-21T12:41:13","0"
"3820","331157","0","276","10.0","INC/RMVL FB-CONJUNCTIVA","100","0","1","1","1999-1-21T12:40:35","0"
"4935","332272","0","1391","49.91","INCISION OF ANAL SEPTUM","4991","0","1","1","1999-1-21T12:45:13","0"
"4507","331844","0","963","38.04","INCISION OF AORTA","3804","0","1","1","1999-1-21T12:44:09","0"
"4314","331651","0","770","33.0","INCISION OF BRONCHUS","330","0","1","1","1999-1-21T12:41:49","0"
"5491","332828","0","1947","69.95","INCISION OF CERVIX","6995","0","1","1","1999-1-21T12:46:37","0"
"4344","331681","0","800","34.01","INCISION OF CHEST WALL","3401","0","1","1","1999-1-21T12:41:54","0"
"4453","331790","0","909","37.10","INCISION OF HEART NOS","3710","0","1","1","1999-1-21T12:44:00","0"
"4504","331841","0","960","38.01","INCISION OF IC VESS","3801","0","1","1","1999-1-21T12:44:08","0"
"3744","331081","0","200","08.01","INCISION OF LID MARGIN","0801","0","1","1","1999-1-21T12:40:24","0"
"4315","331652","0","771","33.1","INCISION OF LUNG","331","0","1","1","1999-1-21T12:41:49","0"
"4350","331687","0","806","34.1","INCISION OF MEDIASTINUM","341","0","1","1","1999-1-21T12:41:55","0"
"4094","331431","0","550","21.1","INCISION OF NOSE","211","0","1","1","1999-1-21T12:41:17","0"
"4202","331539","0","658","27.1","INCISION OF PALATE","271","0","1","1","1999-1-21T12:41:33","0"
"5357","332694","0","1813","64.92","INCISION OF PENIS","6492","0","1","1","1999-1-21T12:46:17","0"
"5263","332600","0","1719","60.0","INCISION OF PROSTATE","600","0","1","1","1999-1-21T12:46:02","0"
"5302","332639","0","1758","62.0","INCISION OF TESTIS","620","0","1","1","1999-1-21T12:46:08","0"
"3740","331077","0","196","07.92","INCISION OF THYMUS","0792","0","1","1","1999-1-21T12:40:23","0"
"4226","331563","0","682","27.71","INCISION OF UVULA","2771","0","1","1","1999-1-21T12:41:36","0"
"4503","331840","0","959","38.00","INCISION OF VESSEL NOS","3800","0","1","1","1999-1-21T12:44:08","0"
"6278","333615","0","2734","86.03","INCISION PILONIDAL SINUS","8603","0","1","1","1999-1-21T12:48:34","0"
"5065","332402","0","1521","53.51","INCISIONAL HERNIA REPAIR","5351","0","1","1","1999-1-21T12:45:33","0"
"6803","334140","0","3259","94.34","IND TX PSYCHSEX DYSFUNCT","9434","0","1","1","1999-1-21T12:49:53","0"
"6808","334145","0","3264","94.39","INDIVIDUAL PSYCHTX NEC","9439","0","1","1","1999-1-21T12:49:53","0"
"5561","332898","0","2017","73.01","INDUCTION LABOR BY AROM","7301","0","1","1","1999-1-21T12:46:47","0"
"6906","334243","0","3362","96.48","INDWELL CATH IRRIG NEC","9648","0","1","1","1999-1-21T12:50:08","0"
"7053","334390","0","3509","99.52","INFLUENZA VACCINATION","9952","0","1","1","1999-1-21T12:50:31","0"
"4402","331739","0","858","35.34","INFUNDIBULECTOMY","3534","0","1","1","1999-1-21T12:42:02","0"
"5102","332439","0","1558","54.96","INJECT AIR INTO PERIT","5496","0","1","1","1999-1-21T12:45:39","0"
"3618","330955","0","74","03.91","INJECT ANES-SPINAL CANAL","0391","0","1","1","1999-1-21T12:40:03","0"
"7027","334364","0","3483","99.22","INJECT ANTI-INFECT NEC","9922","0","1","1","1999-1-21T12:50:28","0"
"7026","334363","0","3482","99.21","INJECT ANTIBIOTIC","9921","0","1","1","1999-1-21T12:50:28","0"
"7025","334362","0","3481","99.19","INJECT ANTICOAGULANT","9919","0","1","1","1999-1-21T12:50:27","0"
"7022","334359","0","3478","99.16","INJECT ANTIDOTE","9916","0","1","1","1999-1-21T12:50:27","0"
"7033","334370","0","3489","99.28","INJECT BRM/ANTINEO AGENT","9928","0","1","1","1999-1-21T12:50:28","0"
"6131","333468","0","2587","82.94","INJECT BURSA OF HAND","8294","0","1","1","1999-1-21T12:48:11","0"
"7030","334367","0","3486","99.25","INJECT CA CHEMO AGENT","9925","0","1","1","1999-1-21T12:50:28","0"
"7024","334361","0","3480","99.18","INJECT ELECTROLYTES","9918","0","1","1","1999-1-21T12:50:27","0"
"7020","334357","0","3476","99.14","INJECT GAMMA GLOBULIN","9914","0","1","1","1999-1-21T12:50:26","0"
"7029","334366","0","3485","99.24","INJECT HORMONE NEC","9924","0","1","1","1999-1-21T12:50:28","0"
"5254","332591","0","1710","59.72","INJECT IMPL INTO URETHRA","5972","0","1","1","1999-1-21T12:46:01","0"
"7023","334360","0","3479","99.17","INJECT INSULIN","9917","0","1","1","1999-1-21T12:50:27","0"
"4665","332002","0","1121","41.92","INJECT INTO BONE MARROW","4192","0","1","1","1999-1-21T12:44:33","0"
"4496","331833","0","952","37.93","INJECT INTO PERICARDIUM","3793","0","1","1","1999-1-21T12:44:07","0"
"4377","331714","0","833","34.92","INJECT INTO THOR CAVIT","3492","0","1","1","1999-1-21T12:41:59","0"
"7104","408276","0","3560","99.20","INJECT PLATELET INHIB","9920","0","1","1","1999-1-21T12:50:27","0"
"7017","334354","0","3473","99.11","INJECT RH IMMUNE GLOB","9911","0","1","1","1999-1-21T12:50:26","0"
"3619","330956","0","75","03.92","INJECT SPINAL CANAL NEC","0392","0","1","1","1999-1-21T12:40:03","0"
"7028","334365","0","3484","99.23","INJECT STEROID","9923","0","1","1","1999-1-21T12:50:28","0"
"6132","333469","0","2588","82.95","INJECT TENDON OF HAND","8295","0","1","1","1999-1-21T12:48:11","0"
"5103","332440","0","1559","54.97","INJECT THER SUBST PERIT","5497","0","1","1","1999-1-21T12:45:39","0"
"5645","332982","0","2101","76.96","INJECT THER SUBST TMJ","7696","0","1","1","1999-1-21T12:46:59","0"
"5315","332652","0","1771","62.92","INJECT THER SUBST-TESTES","6292","0","1","1","1999-1-21T12:46:10","0"
"7103","408275","0","3559","99.10","INJECT THROMBOLYTIC","9910","0","1","1","1999-1-21T12:50:26","0"
"7031","334368","0","3487","99.26","INJECT TRANQUILIZER","9926","0","1","1","1999-1-21T12:50:28","0"
"7034","334371","0","3490","99.29","INJECT/INFUSE NEC","9929","0","1","1","1999-1-21T12:50:29","0"
"6183","333520","0","2639","83.96","INJECTION INTO BURSA","8396","0","1","1","1999-1-21T12:48:20","0"
"4495","331832","0","951","37.92","INJECTION INTO HEART","3792","0","1","1","1999-1-21T12:44:07","0"
"6075","333412","0","2531","81.92","INJECTION INTO JOINT","8192","0","1","1","1999-1-21T12:48:03","0"
"5286","332623","0","1742","60.92","INJECTION INTO PROSTATE","6092","0","1","1","1999-1-21T12:46:06","0"
"6184","333521","0","2640","83.97","INJECTION INTO TENDON","8397","0","1","1","1999-1-21T12:48:20","0"
"4271","331608","0","727","31.0","INJECTION OF LARYNX","310","0","1","1","1999-1-21T12:41:43","0"
"4073","331410","0","529","20.72","INNER EAR INJECTION","2072","0","1","1","1999-1-21T12:41:13","0"
"5833","333170","0","2289","78.91","INSERT BONE STIM CHEST","7891","0","1","1","1999-1-21T12:47:27","0"
"5837","333174","0","2293","78.95","INSERT BONE STIM FEMUR","7895","0","1","1","1999-1-21T12:47:28","0"
"5840","333177","0","2296","78.98","INSERT BONE STIM FOOT","7898","0","1","1","1999-1-21T12:47:28","0"
"5834","333171","0","2290","78.92","INSERT BONE STIM HUMERUS","7892","0","1","1","1999-1-21T12:47:28","0"
"5835","333172","0","2291","78.93","INSERT BONE STIM LOW ARM","7893","0","1","1","1999-1-21T12:47:28","0"
"5841","333178","0","2297","78.99","INSERT BONE STIM NEC","7899","0","1","1","1999-1-21T12:47:29","0"
"5832","333169","0","2288","78.90","INSERT BONE STIM NOS","7890","0","1","1","1999-1-21T12:47:27","0"
"5838","333175","0","2294","78.96","INSERT BONE STIM PATELLA","7896","0","1","1","1999-1-21T12:47:28","0"
"5839","333176","0","2295","78.97","INSERT BONE STIM TIB/FIB","7897","0","1","1","1999-1-21T12:47:28","0"
"5836","333173","0","2292","78.94","INSERT BONE STIM WRIST","7894","0","1","1","1999-1-21T12:47:28","0"
"4984","332321","0","1440","51.43","INSERT CBD-HEP TUBE","5143","0","1","1","1999-1-21T12:45:21","0"
"4437","331774","0","893","36.06","INSERT CORONARY STENT","3606","0","1","1","1999-1-21T12:42:07","0"
"4489","331826","0","945","37.83","INSERT DUAL-CHAMBER DEV","3783","0","1","1","1999-1-21T12:44:06","0"
"6869","334206","0","3325","96.04","INSERT ENDOTRACHEAL TUBE","9604","0","1","1","1999-1-21T12:50:03","0"
"4480","331817","0","936","37.74","INSERT EPICARDIAL LEAD","3774","0","1","1","1999-1-21T12:44:05","0"
"6868","334205","0","3324","96.03","INSERT ESOPH OBTU AIRWAY","9603","0","1","1","1999-1-21T12:50:03","0"
"4763","332100","0","1219","44.93","INSERT GASTRIC BUBBLE","4493","0","1","1","1999-1-21T12:44:47","0"
"6872","334209","0","3328","96.07","INSERT GASTRIC TUBE NEC","9607","0","1","1","1999-1-21T12:50:03","0"
"5211","332548","0","1667","57.94","INSERT INDWELL URIN CATH","5794","0","1","1","1999-1-21T12:45:55","0"
"4347","331684","0","803","34.04","INSERT INTERCOSTAL CATH","3404","0","1","1","1999-1-21T12:41:54","0"
"6873","334210","0","3329","96.08","INSERT INTESTINAL TUBE","9608","0","1","1","1999-1-21T12:50:03","0"
"3939","331276","0","395","13.71","INSERT LENS AT CE","1371","0","1","1","1999-1-21T12:40:52","0"
"4614","331951","0","1070","39.90","INSERT NON-COR STENT","3990","0","1","1","1999-1-21T12:44:25","0"
"6866","334203","0","3322","96.01","INSERT NP AIRWAY","9601","0","1","1","1999-1-21T12:50:02","0"
"5362","332699","0","1818","64.97","INSERT OR REPL IPP","6497","0","1","1","1999-1-21T12:46:18","0"
